cod,nome,cod_depto
CPPGA3719,TÓPICOS EM ANÁLISE AMBIENTAL 2,854
CPPGA3975,TÓPICOS EM ANÁLISE AMBIENTAL 3,854
CPPGA3992,FÍSICA DO SOLO,854
CPPGA3994,MICROBIOLOGIA DO SOLO,854
PPGSA1865,EVOLUÇÃO DA AGRICULTURA FAMILIAR,854
PPGAS0294,HISTÓRIA DA ANTROPOLOGIA:AUTORES CLÁSSICOS 1,855
PPGAS0310,PESQUISA SUPERVISIONADA,855
PPGAS0328,ANÁLISE DE SISTEMAS INTERÉTNICOS,855
PPGAS0340,PRÁTICA DE ENSINO E ESTÁGIO DOCENTE,855
PPGAS0344,SEMINÁRIO AVANÇADO EM TEORIA,855
PPGAS0351,ANTROPOLOGIA JURÍDICA,855
PPGAS0359,ESTÁGIO DOCENTE EM ANTROPOLOGIA 1,855
PPGAS0360,ESTÁGIO DOCENTE EM ANTROPOLOGIA 2,855
PPGAS0505,ETNOGRAFIA DAS INSTITUIÇÕES,855
PPGAS2243,ORGANIZAÇÃO SOCIAL E PARENTESCO,855
PPGAS2470,ESTUDOS ETNOLÓGICOS DE PROBLEMAS SOCIAIS,855
PPGAS2552,TÓPICOS ESPECIAIS EM TEORIAS ANTROPOLÓGICAS,855
PPGAS2560,SEMINÁRIO DE LEITURA 1,855
PPGFAU0170,PROTOTIPAGEM E FABRICAÇÃO DIGITAIS,927
PPGFAU0348,ESTÁGIO DOCENTE 2,927
PPGFAU0495,HABITAÇÃO: UMA VISÃO HISTÓRICA DA AÇÃO GOVERNAMENTAL NO BRASIL,927
PPGFAU0536,SEMINÁRIO EM ARQUITETURA E URBANISMO,927
PPGFAU0546,TRABALHO PROGRAMADO 2,927
PPGFAU0606,EVOLUÇÃO DA FORMA ESTRUTURAL,927
PPGFAU2124,CONSERVAÇÃO DO PATRIMÔNIO MODERNO,927
PPGFAU2126,"ESTUDOS ESPECIAIS EM TECNOLOGIA, AMBIENTE E SUSTENTABILIDADE 1",927
PPGFAU2130,ESTÁGIO DOCENTE 1,927
PPGFAU2132,TRABALHO PROGRAMADO 1,927
PPGFAU3905,ASPECTOS  ECONÔMICOS DO ESPAÇO URBANO,927
PPGFAU3909,TEORIA DO CONHECIMENTO E DOS ESPAÇOS CONSTRUÍDOS,927
PPGFAU3915,GEOPROCESSAMENTO,927
PPGFAU3922,TRABALHO PROGRAMADO 3,927
PPGFAU3991,INFRAESTRUTURA URBANA,927
PPGCEN0007,PRÁTICA DOCENTE EM ARTES CÊNICAS 1,842
PPGCEN0011,TÓPICOS ESPECIAIS EM CULTURA E SABERES EM ARTES CÊNICAS 1,842
PPGCEN0056,PRÁTICA ARTÍSTICA E ESCRITA,842
PPGCEN0073,ESTUDO DIRIGIDO EM ARTES CÊNICAS 2,842
PPGCEN0074,PRÁTICA DOCENTE EM ARTES CÊNICAS 2,842
PPGCEN0076,PRÁTICA DOCENTE EM ARTES CÊNICAS 3,842
PPGARTE2591,SEMINÁRIO AVANÇADO 1,911
PPGARTE2602,TÓPICOS ESPECIAIS EM TEORIA E HISTÓRIA DA ARTE 1,911
PPGARTE2709,MÉTODOS E PROCESSOS NA ARTE CONTEMPORÂNEA 1,911
PPGE2361,PRÁTICA DE ENSINO EM ARTE 1,911
PPGE2364,TÓPICOS ESPECIAIS EM POÉTICAS CONTEMPORÂNEAS 2,911
PPGE2367,ESTUDO DIRIGIDO,911
PPGE2370,PRÁTICA DE ENSINO EM ARTE 2,911
PPGE2371,PRÁTICA DE ENSINO EM ARTE 3,911
PPGE2390,TÓPICOS ESPECIAIS EM EDUCAÇÃO EM ARTES VISUAIS 3,911
BIOANI0290,TÓPICOS EM IMUNOLOGIA TUMORAL,1491
PPGBIOANI1909,BIOLOGIA EVOLUTIVA,1491
PPGBIOANI2749,PRINCÍPIOS BÁSICOS DE CULTIVO IN VITRO DE CÉLULAS E TECIDOS ANIMAIS,1491
PPGBIOANI2783,SEMINÁRIOS EM BIOLOGIA ANIMAL,1491
PPGBIOANI2786,REDAÇÃO DE TRABALHOS CIENTÍFICOS EM BIOLOGIA,1491
PPGBIOANI2890,BIOLOGIA DO CÂNCER,1491
PPGBIOANI3648,CIÊNCIA E EXPERIMENTAÇÃO DE ANIMAIS DE LABORATÓRIO,1491
PPGBIOANI3768,MICROSCOPIA DE FORÇA ATÔMICA,1491
PPGECL1929,TÓPICOS ESPECIAIS EM ECOLOGIA APLICADA,1491
PPGBB1814,SEMINÁRIOS EM BIOLOGIA MICROBIANA,1501
PPGBB1960,ECOLOGIA MICROBIANA,1501
PPGBB2738,IMUNOLOGIA DA INFECÇÃO FÚNGICA,1501
PPGBB2906,PATOGÊNESE DAS DOENÇAS INFECCIOSAS HUMANAS,1501
PPGBB2907,TÓPICOS ESPECIAIS EM INTERAÇÃO PARASITA-HOSPEDEIRO,1501
PPGBB3651,TREINAMENTO DIDÁTICO EM BIOLOGIA MICROBIANA,1501
PPGBB3780,TÓPICOS EM MICROBIOLOGIA,1501
PPGBB1838,ESTRUTURA MOLECULAR,1492
PPGBB2766,TÓPICOS ESPECIAIS EM BIOLOGIA MOLECULAR,1492
PPGBB2902,EPIGENÉTICA,1492
PPGBB3519,VIROLOGIA VEGETAL AVANÇADA,1492
PPGBIOE0101,ESTÁGIO DE DOCÊNCIA EM BIOÉTICA E SAÚDE COLETIVA 1,831
PPGBIOE0105,INFORMÁTICA NA PESQUISA EM SAÚDE,831
PPGBIOE0107,ESTÁGIO DE DOCÊNCIA EM BIOÉTICA E SAÚDE COLETIVA 2,831
PPGBIOE0115,BASES CONCEITUAIS DA BIOÉTICA,831
PPGBIOE0117,BIOÉTICA CLÍNICA,831
PPGSA2494,"SAÚDE, ÉTICA E AMBIENTE",831
PPGBOT0216,SEMINÁRIO EM BOTÂNICA 1,1489
PPGBOT0227,"ETNOBOTÂNICA, ETNOFARMACOLOGIA, CONSERVAÇÃO E EVOLUÇÃO DE PLANTAS",1489
PPGBOT0229,CERRADO: AMBIENTE E VEGETAÇÃO,1489
PPGBOT1925,BIOQUÍMICA VEGETAL,1489
PPGBOT1951,BIOTECNOLOGIA VEGETAL,1489
PPGBOT2979,TAXONOMIA DE MONOCOTILEDONEAS,1489
PPGBOT3420,NOMENCLATURA BOTÂNICA,1489
PPGBOT3486,BOTÂNICA DE CAMPO,1489
PPGCEN0103,TÓPICOS ESPECIAIS 3,900
PPGCP0032,MÉTODOS QUANTITATIVOS EM CIÊNCIA POLÍTICA,900
PPGCP0494,ESTÁGIO EM DOCÊNCIA 1,900
PPGCP0497,ESTÁGIO EM DOCÊNCIA 2,900
PPGCP0525,TEORIA E ANÁLLISE POLÍTICA: POLÍTICA E INSTITUIÇÕES,900
PPGCP2312,ANÁLISE DE POLÍTICAS PÚBLICAS E PROCESSOS DECISÓRIOS,900
PPGCP2321,TÓPICOS ESPECIAIS EM CIÊNCIA POLÍTICA,900
PPGCP2325,TÓPICOS ESPECIAIS 2,900
PPGCP2326,TÓPICOS ESPECIAIS 1,900
PPGCP2647,TEORIA E ANÁLISE POLÍTICA: DEMOCRACIA E SOCIEDADE,900
PPGCA0042,PENSAMENTO CIENTÍFICO E ESTRUTURAÇÃO DE PROJETOS,995
PPGCA0080,ESTÁGIO DOCENTE 1,995
PPGCA0081,ECOLOGIA DA RESTAURAÇÃO,995
PPGCA0100,MANEJO E CONSERVAÇÃO DE ANIMAIS SILVESTRES,995
PPGCA4009,ESTATÍSTICA APLICADA A CIÊNCIAS AMBIENTAIS,995
CPPGCA0210,ESTÁGIO DE DOCÊNCIA 2,909
CPPGCA0213,FISIOPATOLOGIA DA REPRODUÇÃO DO MACHO,909
CPPGCA1955,GENÉTICA NA AGROPECUÁRIA,909
CPPGCA2804,TÓPICOS ESPECIAIS EM ZOOTECNIA 1,909
CPPGCA2810,SEMINÁRIOS EM SAÚDE ANIMAL 1,909
CPPGCA3794,TÓPICOS EM HEMATOLOGIA VETERINÁRIA,909
CPPGCA3805,PATOLOGIA VETERINÁRIA FORENSE I,909
CPPGCA3819,BIOTECNOLOGIA APLICADA A FARMACOLOGIA,909
PPGSA0200,DISTURBIOS METABÓLICOS E CARENCIAIS,909
PPGSA0202,ESTÁGIO DE DOCÊNCIA 1,909
PPGSA0204,SEMINÁRIO EM CIÊNCIA ANIMAL 1,909
PPGSA0226,MÉTODOS ESTATÍSTICOS DE EXPERIMENTAÇÃO COM ANIMAIS,909
PPGSA0233,TÓPICOS ESPECIAIS EM CIÊNCIAS ANIMAIS 2,909
PPGSA0250,TÓPICOS ESPECIAIS EM CIÊNCIAS ANIMAIS 1,909
BIOMOL0072,SEMINÁRIOS EM BIOLOGIA MOLECULAR 2,1488
BIOMOL0073,SEMINÁRIOS EM BIOLOGIA MOLECULAR 3,1488
BIOMOL0074,SEMINÁRIOS EM BIOLOGIA MOLECULAR 4,1488
PPGBB2768,ENZIMOLOGIA,1488
PPGBB3759,TÓPICOS ESPECIAIS EM BIOFÍSICA,1488
PPGBB3763,SEMINÁRIOS EM BIOLOGIA MOLECULAR 1,1488
PPGBB3769,MICROSCOPIA DE FLUORESCÊNCIA E CONFOCAL A LASER,1488
PPGCONT3259,TEORIA DA CONTABILIDADE,896
PPGCONT3260,MÉTODOS QUANTITATIVOS APLICADOS,896
PPGCONT3261,METODOLOGIA DE PESQUISA APLICADA À CONTABILIDADE,896
PPGCONT3263,FINANÇAS CORPORATIVAS,896
PPGCONT3275,EDUCAÇÃO E PESQUISA EM CONTABILIDADE,896
PPGCONT3279,MÉTODOS QUALITATIVOS APLICADOS,896
PPGCONT3280,SEMINÁRIOS DE TESE 1,896
PPGCONT3281,SEMINÁRIOS DE TESE 2,896
PPGCONT3285,MÉTODOS E TÉCNICAS DE PESQUISA EM CONTABILIDADE,896
PPGCONT3293,EPISTEMOLOGIA DA PESQUISA EM CONTABILIDADE,896
PPGCONT3294,FRAUDES E INVESTIGAÇÃO CONTÁBEIL,896
PPGCONT3295,PESQUISA EMPÍRICA EM CONTABILIDADE FINANCEIRA,896
PPGCONT3296,PRÁTICA DE ENSINO EM CONTABILIDADE,896
PPGCONT3297,PESQUISA EM CONTABILIDADE,896
PPGCINF0416,PESQUISA EM CIÊNCIA DA INFORMAÇÃO,946
PPGCINF0428,ESTÁGIO DE DOCÊNCIA EM CIÊNCIA DA INFORMAÇÃO 1,946
PPGCINF0430,ESTÁGIO DE DOCÊNCIA EM CIÊNCIA DA INFORMAÇÃO 2,946
PPGCINF2303,FUNDAMENTOS DA CIÊNCIA DA INFORMAÇÃO,946
PPGCINF2624,ESTUDOS AVANÇADOS EM CIÊNCIA DA INFORMAÇÃO,946
PPGCINF2626,SEMINÁRIOS EM COMUNICAÇÃO E MEDIAÇÃO DA INFORMAÇÃO,946
PPGCINF2627,SEMINÁRIO EM ORGANIZAÇÃO DA INFORMAÇÃO,946
PPGCINF3956,TÓPICOS ESPECIAIS EM ORGANIZAÇÃO DA INFORMAÇÃO,946
PPGCINF4048,PESQUISA ORIENTADA EM CIÊNCIA DA INFORMAÇÃO,946
PPGT0386,METODOLOGIA DA PESQUISA EM CIÊNCIA DA INFORMAÇÃO,946
PPGCR2765,AVANÇOS EM TECNOLOGIAS ASSISTIVAS,898
PPGCR2864,TÓPICOS ESPECIAIS EM ATIVIDADE FÍSICA E ESPORTE,898
PPGCR3006,BIOMECÂNICA DA LOCOMOÇÃO HUMANA E POSTURA,898
PPGCR3008,PRÁTICAS DE CAPACITAÇÃO DOCENTE,898
PPGCR3014,ANÁLISE DO COMPORTAMENTO MOTOR INFANTIL,898
PPGCR3020,DIMENSÕES DA ATIVIDADE FÍSICA PARA IDOSOS,898
PPGCR3439,REDAÇÃO CIENTÍFICA E ESTRUTURAÇÃO DE TEXTOS ACADÊMICOS,898
PPGCR3440,PRÁTICA BASEADA EM EVIDÊNCIAS,898
PPGBIOANI2839,MÉTODOS DE INVESTIGAÇÃO EM GENÉTICA,902
PPGCF2484,A ÉTICA NA PESQUISA CIENTÍFICA,902
PPGCF2488,EPIDEMIOLOGIA CLÍNICA,902
PPGCF2887,PROCESSOS BIOTECNOLÓGICOS APLICADOS À CIÊNCIAS DA SAÚDE,902
PPGCF3774,BIOSSÍNTESE DE METABÓLITOS SECUNDÁRIOS,902
PPGCF3949,PRÁTICAS EDUCATIVAS EM CIÊNCIAS DA SAÚDE,902
PPGCF3950,MÉTODOS QUANTITATIVOS EM SAÚDE,902
PPGCF3953,MÉTODOS EPIDEMIOLÓGICOS,902
PPGCM0397,FISIOLOGIA CLÍNICA DO APARELHO RESPIRATÓRIO,902
PPGCS0494,TÓPICOS EM BIOMATERIAIS E ENDODONTIA,902
PPGCS2291,ESTÁGIO DOCÊNCIA EM CIÊNCIAS DA SAÚDE 1,902
PPGCS2741,GESTÃO E CUIDADO À SAÚDE BASEADOS EM VALOR,902
PPGCS2883,ODONTOLOGIA BASEADA EM EVIDÊNCIA CIENTÍFICA,902
PPGCS2884,FISIOLOGIA DO COMPORTAMENTO,902
PPGCS3450,ESTÁGIO DOCÊNCIA EM CIÊNCIAS DA SAÚDE 2,902
PPGODT2879,SEMINÁRIO AVANÇADO EM ODONTOLOGIA,902
CIMA0016,ESTÁGIO EM DOCÊNCIA 1,988
PPGCIMA2018,SIMULAÇÃO COMPUTACIONAL DE MATERIAIS 1,988
PPGCIMA3749,FUNDAMENTOS DE CIÊNCIA COLOIDAL E DE SUPERFÍCIES,988
PPGCIMA3750,CIÊNCIA DE MATERIAIS 1,988
PPGCIMA3776,NOVAS TENDÊNCIAS EM CIÊNCIAS DOS MATERIAIS,988
PPGCDC0097,ESTUDO DIRIGIDO INDIVIDUAL EM ANÁLISE DO COMPORTAMENTO,903
PPGCDC0103,PESQUISA EM COGNIÇÃO E NEUROCIÊNCIAS,903
PPGCDC0104,PESQUISA EM ANÁLISE DO COMPORTAMENTO,903
PPGCDC0105,SEMINÁRIO EM CIÊNCIAS DO COMPORTAMENTO,903
PPGCDC0128,"COMPORTAMENTO, COGNIÇÃO E NEUROCIÊNCIAS",903
PPGCDC0129,PLANEJAMENTO DE PESQUISA EM CIÊNCIAS DO COMPORTAMENTO,903
PPGCDC0130,ESTATÍSTICA APLICADA A PSICOLOGIA,903
PPGCDC0132,ESTUDO TEMÁTICO EM ANÁLISE DO COMPORTAMENTO,903
PPGCDC0133,ESTUDO TEMÁTICO EM COGNIÇÃO E NEUROCIÊNCIAS,903
PPGCDC0134,PESQUISA AVANÇADA EM ANÁLISE DO COMPORTAMENTO,903
PPGCDC3311,ESTÁGIO SUPERVISIONADO DE DOCÊNCIA EM CIÊNCIAS DO COMPORTAMENTO,903
PPGCDC3313,ESTUDO DIRIGIDO INDIVIDUAL EM COGNIÇÃO E NEUROCIÊNCIAS,903
PPGCDC3316,ECONOMIA COMPORTAMENTAL,903
PPGCDC3318,TÓPICOS EM ANÁLISE DO COMPORTAMENTO,903
PPGCR3465,ENVELHECIMENTO E SAÚDE,897
PPGCR3468,SEMINÁRIOS AVANÇADOS EM PESQUISA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE,897
PPGCTS0024,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 2,897
PPGCTS0025,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 3,897
PPGCTS0118,MÉTODO DE PESQUISA,897
PPGCTS0120,INTRODUÇÃO À LITERATURA CIENTÍFICA: ASPECTOS GERAIS,897
PPGCTS0121,REDAÇÃO DE TRABALHOS CIENTÍFICOS,897
PPGCTS2801,BIOESTATÍSTICA,897
PPGCTS2895,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS E TECNOLOGIAS EM SAÚDE 1,897
PPG0026,BIOESTATÍSTICA,906
PPG0027,METODOLOGIA CIENTÍFICA APLICADA,906
PPG0028,LEGISLAÇÃO APLICADA A MEDICAMENTOS,906
PPG0029,GESTÃO DA QUALIDADE E INOVAÇÃO FARMACÊUTICA,906
PPG0030,PRÉ-FORMULAÇÃO NO DESENVOLVIMENTO DE MEDICAMENTOS,906
PPG0031,DESENVOLVIMENTO TECNOLÓGICO DE FORMAS FARMACÊUTICAS SÓLIDAS,906
PPG0032,TECNOLOGIA DAS FORMAS FARMACÊUTICAS DE APLICAÇÃO TÓPICA E TRANSDÉRMICA,906
PPG0033,NANOTECNOLOGIA APLICADA A MEDICAMENTOS E COSMÉTICOS,906
PPG0034,DESENVOLVIMENTO DE FORMAS FARMACÊUTICAS LÍQUIDAS,906
PPG0035,ESTABILIDADE FARMACÊUTICA,906
PPG0037,DESENVOLVIMENTO DE FITOTERÁPICOS E PRODUTOS BIOTECNOLÓGICOS,906
PPG0038,COSMETOLOGIA ESTÉTICA E DERMOCOSMÉTICA,906
PPGCF0219,TÓPICOS AVANÇADOS NO USO RACIONAL DE MEDICAMENTOS,906
PPGCF2293,METODOLOGIA DE PESQUISA,906
PPGCF2748,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS FARMACÊUTICAS 1,906
PPGCF2754,"TÓPICOS ESPECIAIS EM TÉCNICAS, METODOLOGIAS E ANÁLISE LABORATORIAIS",906
PPGCF2898,SEMINÁRIOS EM TECNOLOGIA BIOQUÍMICO-FARMACÊUTICA,906
CPPGA0249,MANEJO DE BACIAS HIDROGRÁFICAS,997
CPPGA0250,PRÁTICA DE ENSINO FLORESTAL,997
CPPGA0251,TÓPICOS AVANÇADOS EM GESTÃO AMBIENTAL E FLORESTAL,997
CPPGA0252,METODOLOGIA DE PESQUISAS FLORESTAIS,997
PCMEC0093,CARACTERISTICAS DE COMBUSTIVEIS DE ORIGEM VEGETAL,997
PCMEC0095,TÓPICOS ESPECIAIS EM TECNOLOGIA PRODUTOS E QUALIDADE DA MADEIRA,997
PPGBIOE0066,ETNOBOTÂNICA E SOCIOFLORESTAS,997
PPGD0423,TÓPICOS ESPECIAIS EM CONSERVAÇÃO E MANEJO DE RECURSOS FLORESTAIS,997
PPGEFL0070,MANEJO DE VEGETAÇÃO NATIVA,997
PPGEFL0071,INVENTÁRIO FLORESTAL,997
PPGEFL0373,SEMINÁRIO AVANÇADO EM CIÊNCIAS FLORESTAIS 2,997
PPGEFL0415,PRÁTICA DE ENSINO FLORESTAL AVANÇADA,997
PPGEFL0418,TRANSFERÊNCIA DE INFORMAÇÕES FLORESTAIS,997
PPGEFL0427,BIOTECNOLOGIA FLORESTAL,997
PPGEFL1952,BIOMETRIA FLORESTAL,997
PPGEFL3554,GEOPROCESSAMENTO APLICADO À CIÊNCIA FLORESTAL,997
PPGEFL4017,SEMINÁRIO AVANÇADO EM CIÊNCIAS FLORESTAIS 1,997
PPGT0224,MENSURAÇÃO FLORESTAL,997
PPGZOO2657,ADMINISTRAÇÃO DE AREAS SILVESTRE,997
PCMEC0073,SEMINÁRIO 1 EM CIÊNCIAS MECÂNICAS,904
PCMEC0075,SEMINÁRIO 2 EM CIÊNCIAS MECÂNICAS,904
PCMEC0086,MAGNETOHIDRODINÂMICA,904
PCMEC0144,TRANSFERÊNCIA DE CALOR AVANÇADA,904
PCMEC0160,MECÂNICA DOS MEIOS CONTÍNUOS,904
PCMEC0180,ESTÁGIO DE DOCÊNCIA EM CIÊNCIAS MECÂNICAS 1,904
PCMEC0182,ESTÁGIO DE DOCÊNCIA EM CIÊNCIAS MECÂNICAS 2,904
PCMEC0192,TERMODINÂMICA CLÁSSICA,904
PCMEC0194,TÓPICOS ESPECIAIS  2 EM CIÊNCIAS MECÂNICAS,904
PCMEC2150,MECÂNICA DOS MATERIAIS COMPOSITOS,904
PCMEC2151,FADIGA DOS MATERIAIS,904
PCMEC2153,PLASTICIDADE,904
PCMEC2155,COMPORTAMENTO MECÂNICO DOS SÓLIDOS,904
PCMEC2170,FADIGA MULTIAXIAL,904
PCMEC3937,ENERGIA E AMBIENTE,904
PPGCF3951,PRÁTICAS INTERDISCIPLINARES DE EDUCAÇÃO PARA A SAÚDE INTEGRAL,845
PPGCM0022,SEMINÁRIO EM NEUROMODULAÇÃO 2,845
PPGCM0181,MÉTODOS DE INVESTIGAÇÃO EM MORFOLOGIA,845
PPGCM0227,SEMINÁRIOS EM MEDICINA E CIÊNCIAS APLICADAS À SAÚDE,845
PPGCM0244,ATUALIZAÇÃO EM CLÍNICA CIRÚRGICA,845
PPGCM0413,ATUALIZAÇÃO EM CLÍNICA MÉDICA,845
PPGCM0418,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS MÉDICAS 1,845
PPGCM0419,ESTÁGIO EM DOCÊNCIA EM CIÊNCIAS MÉDICAS 2,845
PPGODT2506,"ANÁLISE, INTERPRETAÇÃO, REDAÇÃO E PUBLICAÇÃO DE ARTIGOS CIENTÍFICOS",845
PPGSA2842,METODOLOGIA DO ENSINO EM CIÊNCIAS MÉDICAS,845
PPCA0002,FUNDAMENTOS DE BANCO DE DADOS,840
PPCA0003,ANÁLISE ESTATÍSTICA DE DADOS E INFORMAÇÕES,840
PPCA0004,MINERAÇÃO DE DADOS,840
PPCA0005,FUNDAMENTOS EM PESQUISA OPERACIONAL,840
PPCA0006,GESTÃO DE PROJETOS DE TI,840
PPCA0013,ENGENHARIA DE REQUISITOS,840
PPCA0015,CONSTRUÇÃO DE SOFTWARE,840
PPCA0016,"VERIFICAÇÃO, VALIDAÇÃO E TESTES DE SOFTWARE",840
PPCA0017,TÓPICOS AVANÇADOS EM ENGENHARIA DE SOFTWARE,840
PPCA0025,BANCO DE DADOS MASSIVOS,840
PPCA0027,MINERAÇÃO DE DADOS MASSIVOS,840
PPCA0028,NOÇÕES BÁSICAS DE SELEÇÃO DE AMOSTRAS,840
PPCA2211,ALGORITMOS E ESTRUTURAS DE DADOS,840
PPGC0208,SEMINÁRIO DE PESQUISA,841
PPGC0215,LABORATÓRIO DA JORNADA DISCENTE,841
PPGC0221,TÓPICOS ESPECIAIS EM COMUNICAÇÃO 7,841
PPGC0341,ENSINO ORIENTADO 2,841
PPGC0373,TÓPICOS ESPECIAIS EM COMUNICAÇÃO 2,841
PPGC0381,TÓPICOS ESPECIAIS EM COMUNICAÇÃO 3,841
PPG/FAC2256,ENSINO ORIENTADO 1,841
PPG/FAC2257,TÓPICOS ESPECIAIS EM COMUNICAÇÃO 1,841
PPG/FAC3901,PRODUÇÃO ORIENTADA,841
PPGDSCI0076,SEMINÁRIO DE TESE,929
PPGDSCI0088,ESTÁGIO DOCENTE 2,929
PPGDSCI0094,TÓPICOS EM POLÍTICAS PÚBLICAS DE AVALIAÇÃO EDUCACIONAL,929
PPGDSCI0208,SEMINÁRIO AVANÇADO DE PESQUISA: ANÁLISE DE DISCURSO,929
PPGDSCI0227,"TÓPICOS EM DESENVOLVIMENTO, SOCIEDADE E POPULAÇÃO",929
PPGDSCI0228,"TÓPICOS EM DESENVOLVIMENTO, TECNOLOGIAS E POLÍTICAS PÚBLICAS",929
PPGDSCI2340,"CULTURA, MEMÓRIA E GLOBALIZAÇÃO",929
PPGDSCI3037,SEMINÁRIO DE DISSERTAÇÃO,929
PPGDSCI3038,ESTÁGIO DOCENTE 1,929
PPGDSCI3669,MÉTODOS QUANTITATIVOS DE PESQUISA EM DESENVOLVIMENTO 2,929
PPGCDS0103,SEMINÁRIO DE ELABORAÇÃO DE PROJETO DE DOUTORADO,1487
PPGCDS0132,ESTÁGIO DE DOCÊNCIA EM DESENVOLVIMENTO SUSTENTÁVEL,1487
PPGCDS0303,"MEIO AMBIENTE, SAÚDE E SUSTENTABILIDADE NA AMAZÔNIA",1487
PPGCDS2401,ESTÁGIO DE DOCÊNCIA EM DESENVOLVIMENTO SUSTENTÁVEL,1487
PPGCDS2510,SOCIOECONOMIA DO MEIO AMBIENTE,1487
PPGCDS3501,FUNDAMENTOS DO DESENVOLVIMENTO SUSTENTÁVEL,1487
PPGCDS3870,TÓPICOS ESPECIAIS EM DESENVOLVIMENTO SUSTENTÁVEL 1,1487
PPGCDS3966,GESTÃO INTEGRADA DE RECURSOS HÍDRICOS,1487
PPGDSGN0031,SEMINÁRIO DE PESQUISA,875
PPGDSGN0044,PRÁTICA DOCENTE EM DESIGN,875
PPGDSGN0052,ESTUDO DIRIGIDO,875
PPGDSGN0324,TÓPICOS AVANÇADOS EM DESIGN,875
PPGD0159,INTRODUÇÃO À DEMOCRACIA DIGITAL,914
PPGD0446,TEORIA GERAL DO DIREITO PÚBLICO 2,914
PPGD0457,DIREITO SOCIAL INTERNACIONAL 2,914
PPGD0467,CRIMINOLOGIA 2,914
PPGD0477,PRÁTICA DO ENSINO E DA FORMAÇÃO EM DIREITO,914
PPGD0483,ANTROPOLOGIA JURÍDICA OU DO DIREITO,914
PPGD0491,DIREITO MATERIAL E PROCESSUAL DO TRABALHO,914
PPGD0498,LINGÜÍSTICA  E TEORIA DA ARGUMENTAÇÃO,914
PPGD0502,SEMINÁRIO DE APRESENTAÇÃO DE PROJETOS DE TESE,914
PPGD0505,TEORIAS DO ESTADO,914
PPGD0511,TÓPICOS ESPECIAIS AVANÇADOS 2,914
PPGD2306,ESTADO E REGULAÇÃO,914
PPGD2309,TÓPICOS ESPECIAIS,914
PPGD2450,PRÁTICA DE ENSINO E ORIENTAÇÃO JURÍDICA,914
PPGD2453,FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL,914
PPGD2466,COMPARATIVE CONSTITUTIONAL LAW,914
PPGD2501,INVESTIGAÇÃO CIÊNTÍFICA: DIREITO E INTERDISCIPLINARIDADE,914
PPGD2525,"TEMAS DE DIREITO, INTERNET E SOCIEDADE",914
PPGD2631,FILOSOFIA POLÍTICA E TEORIA CRÍTICA,914
PPGD2633,TÓPICOS ESPECIAIS AVANÇADOS 1,914
PPGD2925,DIREITOS HUMANOS E MULTICULTURALISMO,914
PPGD2953,DIREITO PENAL ESPECIAL,914
PPGD3035,HISTÓRIA DO DIREITO PÚBLICO,914
PPGD3077,DIMENSÃO HISTÓRICO-SOCIOLÓGICO DO CONSTITUCIONALISMO,914
PPGD3958,DIREITO ECONÔMICO,914
PPGD3959,O DIREITO ACHADO NA RUA,914
PPGDIR0015,REDAÇÃO DE DISSERTAÇÃO,1505
PPGDIR3054,FUNDAMENTOS DA REGULAÇÃO,1505
PPGDIR3055,"DIREITO, CONSTITUCIONALISMO E POLÍTICAS PÚBLICAS",1505
PPGDIR3056,"TEORIA DO DIREITO, INTERPRETAÇÃO DAS NORMAS, DIREITOS FUNDAMENTAIS",1505
PPGDIR3060,CORTES SUPERIORES E A FORÇA DOS PRECEDENTES,1505
PPGDIR3061,DIREITO E INTELIGÊNCIA ARTIFICIAL,1505
PPGDIR3062,METODOLOGIA DA PESQUISA,1505
PPGDH0048,DIREITOS HUMANOS: FUNDAMENTOS TEÓRICOS II,916
PPGDH0082,DIMENSÃO HISTÓRICO-SOCIOLÓGICA DO CONSTITUCIONALISMO,916
PPGDH0085,TÓPICOS EM DIREITOS HUMANOS E CIDADANIA II,916
PPGDH0086,TÓPICOS EM DIREITOS HUMANOS E CIDADANIA III,916
PPGDH0185,TÓPICOS ESPECIAIS EM DIREITOS HUMANOS E CIDADANIA II,916
PPGDH2338,SEMINÁRIO INTERDISCIPLINAR DE LEITURA 1,916
PPGDH2458,TÓPICOS ESPECIAIS EM PESQUISA,916
PPGDH2648,TÓPICOS ESPECIAIS EM DIREITOS HUMANOS E CIDADANIA,916
PPGDH3031,DIREITOS HUMANOS: FUNDAMENTOS TEÓRICOS,916
PPGDH3052,O DIREITO ACHADO NA RUA I,916
PPGDH3079,PRÁTICA DOCENTE,916
PPGDH3865,TÓPICOS EM DIREITOS HUMANOS E CIDADANIA I,916
CPPGA0013,MÉTODOS QUANTITATIVOS PARA ECOLOGIA,1490
PPGECL1912,TÓPICOS ESPECIAIS EM ECOLOGIA TERRESTRE,1490
