turma,periodo,professor,horario,vagas_ocupadas,total_vagas,local,cod_disciplina,cod_depto
04,2023.1,LUIS HENRIQUE DE MIRANDA (45h),7M123 (28/03/2023 - 25/07/2023),1,3,PPGMAT,PPGMAT0098,983
05,2023.1,GIOVANY DE JESUS MALCHER FIGUEIREDO (45h),7M123 (28/03/2023 - 25/07/2023),3,3,PPGMAT,PPGMAT0098,983
06,2023.1,RAIMUNDO DE ARAUJO BASTOS JUNIOR (45h),7M123 (28/03/2023 - 25/07/2023),2,4,PPGMAT,PPGMAT0098,983
01,2023.1,WILLIAN CINTRA DA SILVA (15h),6M3 (28/03/2023 - 25/07/2023),19,30,PPGMAT,PPGMAT0164,983
01,2023.1,DANIELE NANTES SOBRINHO (60h),7M1234 (28/03/2023 - 25/07/2023),4,10,PPGMAT,PPGMAT0171,983
02,2023.1,WILLIAN CINTRA DA SILVA (60h),7M1234 (28/03/2023 - 25/07/2023),4,10,PPGMAT,PPGMAT0171,983
03,2023.1,DIEGO MARQUES FERREIRA (60h),7M1234 (28/03/2023 - 25/07/2023),3,10,PPGMAT,PPGMAT0171,983
04,2023.1,JOAO PAULO DOS SANTOS (60h),7M1234 (28/03/2023 - 25/07/2023),5,10,PPGMAT,PPGMAT0171,983
05,2023.1,HEMAR TEIXEIRA GODINHO (60h),7M1234 (28/03/2023 - 25/07/2023),4,10,PPGMAT,PPGMAT0171,983
06,2023.1,YURI DUMARESQ SOBRAL (60h),7M1234 (28/03/2023 - 25/07/2023),5,10,PPGMAT,PPGMAT0171,983
07,2023.1,ALEX CARRAZEDO DANTAS (60h),7M1234 (28/03/2023 - 25/07/2023),5,10,PPGMAT,PPGMAT0171,983
08,2023.1,KETI TENENBLAT (60h),7M1234 (28/03/2023 - 25/07/2023),2,6,PPGMAT,PPGMAT0171,983
09,2023.1,MARCELO FERNANDES FURTADO (60h),7M1234 (28/03/2023 - 25/07/2023),3,4,PPGMAT,PPGMAT0171,983
10,2023.1,LUIS HENRIQUE DE MIRANDA (60h),7T1234 (28/03/2023 - 25/07/2023),2,4,a definir,PPGMAT0171,983
11,2023.1,EMERSON FERREIRA DE MELO (60h),7M1234 (28/03/2023 - 25/07/2023),3,4,PPGMAT,PPGMAT0171,983
12,2023.1,IGOR DOS SANTOS LIMA (60h),7M1234 (28/03/2023 - 25/07/2023),3,4,ppgmat,PPGMAT0171,983
01,2023.1,TARCISIO CASTRO SILVA (15h),4M3 (28/03/2023 - 25/07/2023),5,30,PPGMAT,PPGMAT0173,983
01,2023.1,CATIA REGINA GONCALVES (15h),6T2 (28/03/2023 - 25/07/2023),5,15,PPGMAT,PPGMAT0175,983
01,2023.1,NORAI ROMEU ROCCO (30h),7M12 (28/03/2023 - 25/07/2023),2,2,PPGMAT,PPGMAT0181,983
03,2023.1,MAURO MORAES ALVES PATRAO (30h),7M12 (28/03/2023 - 25/07/2023),0,2,PPGMAT,PPGMAT0181,983
04,2023.1,CARLOS ALBERTO PEREIRA DOS SANTOS (30h),7M12 (28/03/2023 - 25/07/2023),1,2,PPGMAT,PPGMAT0181,983
05,2023.1,MARTINO GARONZI (30h),7T12 (28/03/2023 - 25/07/2023),2,2,PPGMAT,PPGMAT0181,983
06,2023.1,LILIANE DE ALMEIDA MAIA (30h),7M12 (28/03/2023 - 25/07/2023),2,2,PPGMAT,PPGMAT0181,983
07,2023.1,CATIA REGINA GONCALVES (30h),7M12 (28/03/2023 - 25/07/2023),1,2,PPGMAT,PPGMAT0181,983
08,2023.1,MA TO FU (30h),7M12 (28/03/2023 - 25/07/2023),1,2,PPGMAT,PPGMAT0181,983
01,2023.1,MANUELA CAETANO MARTINS DE REZENDE (15h),7M1 (28/03/2023 - 25/07/2023),1,1,PPGMAT,PPGMAT0193,983
02,2023.1,LUCIANA MARIA DIAS DE AVILA RODRIGUES (15h),7M1 (28/03/2023 - 25/07/2023),1,1,PPGMAT,PPGMAT0193,983
04,2023.1,TARCISIO CASTRO SILVA (15h),7M1 (28/03/2023 - 25/07/2023),1,1,PPGMAT,PPGMAT0193,983
05,2023.1,ALEXEI KRASSILNIKOV (15h),7M1 (28/03/2023 - 25/07/2023),1,1,PPGMAT,PPGMAT0193,983
06,2023.1,THEO ALLAN DARN ZAPATA (15h),7M1 (28/03/2023 - 25/07/2023),1,1,PPGMAT,PPGMAT0193,983
07,2023.1,CHANG CHUNG YU DOREA (15h),7M1 (28/03/2023 - 25/07/2023),1,1,PPGMAT,PPGMAT0193,983
08,2023.1,VICTOR PETROGRADSKIY (15h),7M1 (28/03/2023 - 25/07/2023),0,1,PPGMAT,PPGMAT0193,983
09,2023.1,MAURICIO AYALA RINCON (15h),7M1 (28/03/2023 - 25/07/2023),1,1,PPGMAT,PPGMAT0193,983
10,2023.1,CATIA REGINA GONCALVES (15h),7T1 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0193,983
01,2023.1,LEANDRO MARTINS CIOLETTI (75h),23M34 5M3 (28/03/2023 - 25/07/2023),2,30,PPGMAT,PPGMAT0198,983
01,2023.1,PEDRO ROITMAN (75h),3M34 5M134 (28/03/2023 - 25/07/2023),2,40,PPGMAT,PPGMAT0212,983
01,2023.1,DIEGO MARQUES FERREIRA (15h),4T2 (28/03/2023 - 25/07/2023),3,30,PPGMAT,PPGMAT0228,983
01,2023.1,MAURO MORAES ALVES PATRAO (15h),4T2 (28/03/2023 - 25/07/2023),0,30,PPGMAT,PPGMAT0251,983
02,2023.1,LUCAS CONQUE SECO FERREIRA (75h),24T45 6T4 (28/03/2023 - 25/07/2023),8,30,PPGMAT,PPGMAT1969,983
01,2023.1,YURI DUMARESQ SOBRAL (15h),4T4 (28/03/2023 - 25/07/2023),3,30,PPGMAT,PPGMAT1990,983
01,2023.1,EDUARDO ANTONIO DA SILVA (75h),34T23 5T2 (28/03/2023 - 25/07/2023),2,40,PPGMAT,PPGMAT1992,983
01,2023.1,SHEILA CAMPOS CHAGAS (90h),356M34 (28/03/2023 - 25/07/2023),13,40,PPGMAT,PPGMAT2112,983
01,2023.1,MANUELA CAETANO MARTINS DE REZENDE (90h),346M12 (28/03/2023 - 25/07/2023),14,40,PPGMAT,PPGMAT2116,983
01,2023.1,THEO ALLAN DARN ZAPATA (75h),35T45 6T4 (28/03/2023 - 25/07/2023),2,40,PPGMAT,PPGMAT2224,983
01,2023.1,PAVEL ZALESSKI (15h),6T2 (28/03/2023 - 25/07/2023),22,30,Departamento de Matemática,PPGMAT2408,983
01,2023.1,JAQUELINE GODOY MESQUITA (75h),3M12 4M34 5M1 (28/03/2023 - 25/07/2023),8,40,PPGMAT,PPGMAT3495,983
01,2023.1,MAURICIO AYALA RINCON (15h),6M3 (28/03/2023 - 25/07/2023),5,30,PPGMAT,PPGMAT3594,983
01,2023.1,IGOR DOS SANTOS LIMA (75h),6M1234  5T1 (28/03/2023 - 25/07/2023),12,40,PPGMAT,PPGMAT3595,983
01,2023.1,ALEX CARRAZEDO DANTAS (45h),4T23 5T456 (28/03/2023 - 25/07/2023),4,30,Departamento de Matemática,PPGMAT3596,983
01,2023.1,RAIMUNDO DE ARAUJO BASTOS JUNIOR (30h),4T23 5T456 (28/03/2023 - 25/07/2023),4,30,Departamento de Matemática,PPGMAT3596,983
01,2023.1,MAURICIO AYALA RINCON (75h),24N12 6N1 (28/03/2023 - 25/07/2023),10,40,PPGMAT,PPGMAT3978,983
01,2023.1,WESCLEY WELL VICENTE BEZERRA (30h),3T6  3N123 (28/03/2023 - 25/07/2023),31,50,sala A,PPGMAT0001,990
01,2023.1,TATIANE DA SILVA EVANGELISTA (30h),3T6  3N123 (28/03/2023 - 25/07/2023),31,50,sala A,PPGMAT0001,990
01,2023.1,JOSE EDUARDO CASTILHO (60h),3T2345 (28/03/2023 - 25/07/2023),29,50,ASS 433,PPGMAT0002,990
01,2023.1,ANTONIO LUIZ DE MELO (60h),4T2345 (28/03/2023 - 25/07/2023),7,15,a definir,PPGMAT0006,990
01,2023.1,TARCISIO CASTRO SILVA (60h),6T2345 (28/03/2023 - 25/07/2023),15,15,ASS 433,PPGMAT0007,990
01,2023.1,IGOR DOS SANTOS LIMA (60h),7T1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
02,2023.1,REGINA DA SILVA PINA NEVES (60h),7T1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
03,2023.1,REGINA DA SILVA PINA NEVES (60h),7N1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
04,2023.1,REGINA DA SILVA PINA NEVES (60h),6N1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
05,2023.1,IGOR DOS SANTOS LIMA (60h),2N1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
06,2023.1,SIMONE VASCONCELOS DA SILVA (60h),7T1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
07,2023.1,SIMONE VASCONCELOS DA SILVA (60h),2N1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
08,2023.1,JOSE EDUARDO CASTILHO (60h),7M1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
09,2023.1,JOSE EDUARDO CASTILHO (60h),7T1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
10,2023.1,LUCIANA MARIA DIAS DE AVILA RODRIGUES (60h),7T1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
11,2023.1,RAQUEL CARNEIRO DORR (60h),7M1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
12,2023.1,RAQUEL CARNEIRO DORR (60h),7T1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
13,2023.1,RAQUEL CARNEIRO DORR (60h),6M1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
14,2023.1,RICARDO RAMOS FRAGELLI (60h),7M1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
15,2023.1,RICARDO RAMOS FRAGELLI (60h),7T1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
16,2023.1,ROGERIO CESAR DOS SANTOS (60h),7M1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
17,2023.1,ROGERIO CESAR DOS SANTOS (60h),7T1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
18,2023.1,RUI SEIMETZ (60h),7M1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
19,2023.1,RUI SEIMETZ (60h),7T1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
20,2023.1,LINEU DA COSTA ARAUJO NETO (60h),5N1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
21,2023.1,ANDRE VON BORRIES LOPES (60h),7M1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
22,2023.1,MAURO LUIZ RABELO (60h),7M1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
23,2023.1,ADAIL DE CASTRO CAVALHEIRO (60h),7M1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
24,2023.1,GUY GREBOT (60h),7M1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
25,2023.1,TATIANE DA SILVA EVANGELISTA (60h),7M1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
26,2023.1,TATIANE DA SILVA EVANGELISTA (60h),7T1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
27,2023.1,WESCLEY WELL VICENTE BEZERRA (60h),7M1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
28,2023.1,CARLOS MABER CARRION RIVEROS (60h),7M1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
29,2023.1,LINEU DA COSTA ARAUJO NETO (60h),7M1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
30,2023.1,TATIANE DA SILVA EVANGELISTA (60h),2N1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGMAT0008,990
31,2023.1,REGINA DA SILVA PINA NEVES (60h),2T3456 (28/03/2023 - 25/07/2023),0,1,a definir,PPGMAT0008,990
01,2023.1,ANDRE VON BORRIES LOPES (60h),4N1234 (28/03/2023 - 25/07/2023),1,15,a definir,PPGMAT0018,990
01,2023.1,MAURO LUIZ RABELO (30h),6N1234 (28/03/2023 - 25/07/2023),40,50,ASS 433,PPGMAT3099,990
01,2023.1,RUI SEIMETZ (30h),6N1234 (28/03/2023 - 25/07/2023),40,50,ASS 433,PPGMAT3099,990
01,2023.1,PATRICIA ALBUQUERQUE DE ANDRADE NICOLA (30h),246M1234 (29/03/2023 - 08/05/2023),7,15,A Definir,PPGMT0007,874
01,2023.1,ANDRE MORAES NICOLA (30h),246M1234 (29/03/2023 - 08/05/2023),7,15,A Definir,PPGMT0007,874
01,2023.1,NADJAR NITZ SILVA LOCIKS DE ARAUJO (60h),23456M12345 (15/05/2023 - 31/05/2023),13,16,Laboratório Interdisciplinar de Biociências - FS,PPGMT0008,874
01,2023.1,LUCIANA HAGSTROM BEX (60h),23456M12345 (15/05/2023 - 31/05/2023),13,16,Laboratório Interdisciplinar de Biociências - FS,PPGMT0008,874
01,2023.1,JULIANA LOTT DE CARVALHO (60h),23456M12345 (15/05/2023 - 31/05/2023),13,16,Laboratório Interdisciplinar de Biociências - FS,PPGMT0008,874
01,2023.1,MARIANA MACHADO HECHT (60h),23456M12345 (15/05/2023 - 31/05/2023),13,16,Laboratório Interdisciplinar de Biociências - FS,PPGMT0008,874
01,2023.1,LUIZ ANTONIO SOARES ROMEIRO (30h),246M34 (29/03/2023 - 05/05/2023),1,10,A definir,PPGMT0014,874
01,2023.1,SELMA APARECIDA SOUZA KUCKELHAUS (45h),2345M1234 6M123 (12/06/2023 - 30/06/2023),5,6,A definir,PPGMT0015,874
01,2023.1,TATIANA KARLA DOS SANTOS BORGES (45h),2345M1234 6M123 (12/06/2023 - 30/06/2023),5,6,A definir,PPGMT0015,874
01,2023.1,GUSTAVO ADOLFO SIERRA ROMERO (60h),23456T123456 (12/06/2023 - 23/06/2023),9,10,NMT,PPGMT0018,874
02,2023.1,FABIANA BRANDAO ALVES SILVA (30h),6T12 (28/03/2023 - 25/07/2023),1,1,A definir,PPGMT0032,874
03,2023.1,MARCOS TAKASHI OBARA (30h),5M5  5T1 (28/03/2023 - 25/07/2023),1,1,NMT,PPGMT0032,874
04,2023.1,MICHELINE MARIE MILWARD DE AZEVEDO MEINERS (30h),4T45 (28/03/2023 - 25/07/2023),1,3,HUB - Ambulatório de HIV,PPGMT0032,874
05,2023.1,AMILCAR SABINO DAMAZO (30h),7M12 (28/03/2023 - 29/07/2023),1,1,A definir,PPGMT0032,874
06,2023.1,RODRIGO GURGEL GONCALVES (30h),3M5  3T1 (28/03/2023 - 29/07/2023),1,1,NMT,PPGMT0032,874
07,2023.1,INGRID FERREIRA METZGER (30h),7M5  7T1 (28/03/2023 - 25/07/2023),2,2,NMT,PPGMT0032,874
08,2023.1,CECILIA BEATRIZ FIUZA FAVALI (30h),7M5  7T1 (28/03/2023 - 25/07/2023),1,2,A definir,PPGMT0032,874
01,2023.1,HENRY MAIA PEIXOTO (30h),6M12,1,1,A definir,PPGMT0033,874
01,2023.1,MARIA REGINA FERNANDES DE OLIVEIRA (45h),2T234,7,7,NMT,PPGMT0034,874
01,2023.1,RODOLFO REGO DEUSDARA RODRIGUES (15h),2T234,7,7,NMT,PPGMT0034,874
01,2023.1,HENRY MAIA PEIXOTO (30h),2T234,7,7,NMT,PPGMT0034,874
02,2023.1,RODRIGO GURGEL GONCALVES (60h),2T234,9,9,NMT,PPGMT0034,874
03,2023.1,WILDO NAVEGANTES DE ARAUJO (20h),2T234,2,2,NMT,PPGMT0034,874
03,2023.1,GUSTAVO ADOLFO SIERRA ROMERO (20h),2T234,2,2,NMT,PPGMT0034,874
03,2023.1,ELISABETH CARMEN DUARTE (20h),2T234,2,2,NMT,PPGMT0034,874
01,2023.1,MARIA REGINA FERNANDES DE OLIVEIRA (30h),4T456 (12/04/2023 - 28/06/2023),3,8,NMT,PPGMT0038,874
02,2023.1,LUCIA ROLIM SANTANA DE FREITAS (45h),4T234,18,18,NMT,PPGMT0040,874
01,2023.1,MARCOS TAKASHI OBARA (30h),7M1234 (28/03/2023 - 25/07/2023),5,6,A definir,PPGMT0060,874
01,2023.1,RODRIGO GURGEL GONCALVES (30h),7M1234 (28/03/2023 - 25/07/2023),5,6,A definir,PPGMT0060,874
01,2023.1,TATIANA KARLA DOS SANTOS BORGES (30h),7T23 (28/03/2023 - 25/07/2023),4,4,A definir,PPGMT0061,874
01,2023.1,CECILIA BEATRIZ FIUZA FAVALI (30h),4T23 (28/03/2023 - 25/07/2023),7,12,A definir,PPGMT0068,874
01,2023.1,CECILIA BEATRIZ FIUZA FAVALI (150h),7T23456  7N1234 (28/03/2023 - 29/07/2023),1,1,NMT,PPGMT0249,874
02,2023.1,WILDO NAVEGANTES DE ARAUJO (150h),7T123456  7N1234 (28/03/2023 - 29/07/2023),2,2,NMT,PPGMT0249,874
01,2023.1,LUCIA ROLIM SANTANA DE FREITAS (30h),3T23 (28/03/2023 - 25/07/2023),6,12,A definir,PPGMT0293,874
01,2023.1,ELISABETH CARMEN DUARTE (30h),4M2345 (31/05/2023 - 19/07/2023),12,14,NMT,PPGMT0295M,874
02,2023.1,GERSON OLIVEIRA PENNA (15h),5M123 (28/03/2023 - 25/07/2023),8,10,NMT,PPGMT2849,874
02,2023.1,GUSTAVO ADOLFO SIERRA ROMERO (15h),5M123 (28/03/2023 - 25/07/2023),8,10,NMT,PPGMT2849,874
02,2023.1,HUGO COSTA PAES (15h),5M123 (28/03/2023 - 25/07/2023),8,10,NMT,PPGMT2849,874
01,2023.1,GERSON OLIVEIRA PENNA (30h),6T45 (28/03/2023 - 25/07/2023),11,20,NMT,PPGMT2850,874
01,2023.1,MICHELINE MARIE MILWARD DE AZEVEDO MEINERS (30h),4M34 (28/03/2023 - 25/07/2023),1,2,A Definir,PPGMT2856,874
02,2023.1,ELZA FERREIRA NORONHA (30h),3M45 (28/03/2023 - 26/07/2023),3,4,HUB,PPGMT2856,874
01,2023.1,ELISABETH CARMEN DUARTE (30h),4M2345 (29/03/2023 - 17/05/2023),10,13,NMT,PPGMT2863M,874
01,2023.1,HENRY MAIA PEIXOTO (30h),3T234 (27/02/2023 - 29/07/2023),10,11,NMT,PPGMT2894,874
01,2023.1,ELISABETH CARMEN DUARTE (30h),3T234 (27/02/2023 - 29/07/2023),10,11,NMT,PPGMT2894,874
01,2023.1,WALTER MASSA RAMALHO (30h),4T2345 (02/06/2023 - 25/07/2023),7,15,NMT,PPGMT3448M,874
01,2023.1,JONAS LOTUFO BRANT DE CARVALHO (30h),3T23 (28/03/2023 - 25/07/2023),14,15,Sala de Reuniões Externa,PPGMT3952,874
01,2023.1,REGINA COELLY FERNANDES SARAIVA (30h),4M34 (28/03/2023 - 25/07/2023),1,1,FUP,MADER0019,996
02,2023.1,JANAINA DEANE DE ABREU SA DINIZ (30h),5M5  5T1 (28/03/2023 - 25/07/2023),1,1,FUP,MADER0019,996
03,2023.1,REGINA COELLY FERNANDES SARAIVA (30h),7T23 (28/03/2023 - 25/07/2023),1,1,FUP,MADER0019,996
01,2023.1,FLAVIANE DE CARVALHO CANAVESI (30h),5T23 (28/03/2023 - 25/07/2023),9,10,FUP,PPGMADER1858,996
02,2023.1,REINALDO JOSE DE MIRANDA FILHO (30h),5T23 (28/03/2023 - 25/07/2023),8,10,FUP,PPGMADER1858,996
03,2023.1,MARIO LUCIO DE AVILA (30h),5T23 (28/03/2023 - 25/07/2023),1,10,FUP,PPGMADER1858,996
01,2023.1,SUZI MARIA DE CORDOVA HUFF THEODORO (30h),5M12 (28/03/2023 - 25/07/2023),9,10,FUP,PPGMADER2653,996
02,2023.1,FERNANDA DE PAULA MEDEIROS (30h),5M12 (28/03/2023 - 25/07/2023),2,10,FUP,PPGMADER2653,996
03,2023.1,IRIS ROITMAN (30h),5M12 (28/03/2023 - 25/07/2023),6,10,FUP,PPGMADER2653,996
01,2023.1,REGINA COELLY FERNANDES SARAIVA (30h),4M12 (28/03/2023 - 25/07/2023),9,15,FUP,PPGMADER2659,996
02,2023.1,TAMIEL KHAN BAIOCCHI JACOBSON (30h),4M12 (28/03/2023 - 25/07/2023),9,15,FUP,PPGMADER2659,996
01,2023.1,SERGIO SAUER (30h),4T23 (28/03/2023 - 25/07/2023),10,10,FUP,PPGMADER2660,996
02,2023.1,JANAINA DEANE DE ABREU SA DINIZ (30h),4T23 (28/03/2023 - 25/07/2023),5,10,FUP,PPGMADER2660,996
03,2023.1,FERNANDA DE PAULA MEDEIROS (30h),4T23 (28/03/2023 - 25/07/2023),3,10,FUP,PPGMADER2660,996
01,2023.1,GABRIELE CORNELLI (30h),6T23 (28/03/2023 - 25/07/2023),0,15,a definir,PPGM0013,926
03,2023.1,HENRIQUE MODANEZ DE SANT ANNA (30h),35T2 (28/03/2023 - 25/07/2023),2,15,a definir,PPGM0013,926
02,2023.1,EDUARDO WOLF PEREIRA (60h),4M1234 (28/03/2023 - 25/07/2023),2,15,a definir,PPGM0028,926
01,2023.1,EDUARDO WOLF PEREIRA (30h),4T23 (28/03/2023 - 25/07/2023),3,15,a definir,PPGM0039,926
01,2023.1,SILVIO MARINO (60h),2T2345 (28/03/2023 - 25/07/2023),1,30,a definir,PPGM0049,926
01,2023.1,RODOLFO PAIS NUNES LOPES (60h),2T2345 (28/03/2023 - 25/07/2023),1,30,a definir,PPGM0049,926
01,2023.1,GABRIELE CORNELLI (30h),6M34 (28/03/2023 - 25/07/2023),0,15,a definir,PPGM0085,926
03,2023.1,HENRIQUE MODANEZ DE SANT ANNA (30h),35T4 (28/03/2023 - 25/07/2023),0,15,a definir,PPGM0085,926
01,2023.1,GABRIELE CORNELLI (30h),7T45 (28/03/2023 - 25/07/2023),11,15,a definir,PPGM2341,926
03,2023.1,ANTONIO LUIS COSTA VARGAS (60h),3T2345 (28/03/2023 - 25/07/2023),3,30,ICC B1 242,PPGM2342,926
01,2023.1,AGATHA PITOMBO BACELAR (60h),6T2345 (28/03/2023 - 25/07/2023),5,15,a definir,PPGM2343,926
01,2023.1,BENEDETTA BISOL (60h),2N1234 (28/03/2023 - 25/07/2023),6,30,a definir,PPGM2463,926
01,2023.1,RAINRI BACK DOS SANTOS (60h),5M1234 (28/03/2023 - 25/07/2023),12,30,a definir,PPGM3511,926
01,2023.1,JESSICA DE ALMEIDA (30h),4T34 (28/03/2023 - 25/07/2023),8,20,PPG-MUS,PPG0005,873
01,2023.1,RICARDO JOSE DOURADO FREIRE (30h),5T45 (28/03/2023 - 25/07/2023),4,8,PPG-MUS,PPG0065,873
01,2023.1,ANTENOR FERREIRA CORREA (15h),3M3 (28/03/2023 - 25/07/2023),1,1,PPG-MUS,PPG0091,873
02,2023.1,FLAVIA MOTOYAMA NARITA (15h),6T1 (28/03/2023 - 25/07/2023),1,1,PPG-MUS,PPG0091,873
03,2023.1,RICARDO JOSE DOURADO FREIRE (15h),7M3 (28/03/2023 - 25/07/2023),1,1,PPG-MUS,PPG0091,873
01,2023.1,RICARDO JOSE DOURADO FREIRE (15h),7M2 (28/03/2023 - 25/07/2023),1,1,PPG-MUS,PPG0094,873
01,2023.1,ANTENOR FERREIRA CORREA (30h),6T23 (28/03/2023 - 25/07/2023),2,5,PPG-MUS,PPG/MUS2728,873
02,2023.1,RICARDO JOSE DOURADO FREIRE (30h),3M12 (28/03/2023 - 25/07/2023),2,3,PPGMUS,PPG/MUS2728,873
01,2023.1,DELMARY VASCONCELOS DE ABREU (30h),6T23 (28/03/2023 - 25/07/2023),2,4,PPG-MUS,PPG/MUS2729,873
02,2023.1,ANTENOR FERREIRA CORREA (30h),6M34 (28/03/2023 - 25/07/2023),2,4,PPG-MUS,PPG/MUS2729,873
03,2023.1,RICARDO JOSE DOURADO FREIRE (30h),2T23 (28/03/2023 - 25/07/2023),1,6,PPG-MUS,PPG/MUS2729,873
04,2023.1,FLAVIA MOTOYAMA NARITA (30h),6T23 (28/03/2023 - 25/07/2023),6,6,PPG-MUS,PPG/MUS2729,873
05,2023.1,PAULO ROBERTO AFFONSO MARINS (30h),4T23 (28/03/2023 - 25/07/2023),2,2,PPG-MUS,PPG/MUS2729,873
01,2023.1,MARCILIO SERGIO SOARES DA CUNHA FILHO (30h),7M12 (28/03/2023 - 25/07/2023),2,4,A definir,PPGNANO3029,1502
02,2023.1,LAISE RODRIGUES DE ANDRADE (30h),7T12 (28/03/2023 - 25/07/2023),1,4,A definir,PPGNANO3029,1502
03,2023.1,JOAO PAULO FIGUEIRO LONGO (30h),7M12 (28/03/2023 - 25/07/2023),2,3,A definir,PPGNANO3029,1502
01,2023.1,SACHA BRAUN CHAVES (20h),2N1234 (28/03/2023 - 25/07/2023),17,18,A definir,PPGNANO3652,1502
01,2023.1,MARCELO HENRIQUE SOUSA (20h),2N1234 (28/03/2023 - 25/07/2023),17,18,A definir,PPGNANO3652,1502
01,2023.1,SEBASTIAO WILLIAM DA SILVA (20h),2N1234 (28/03/2023 - 25/07/2023),17,18,A definir,PPGNANO3652,1502
01,2023.1,JOAO PAULO FIGUEIRO LONGO (30h),4T6  4N1 (28/03/2023 - 25/07/2023),12,19,Youtube e Teams,PPGNANO3827,1502
01,2023.1,MONICA PEREIRA GARCIA (30h),4T6  4N1 (28/03/2023 - 25/07/2023),12,19,Youtube e Teams,PPGNANO3827,1502
NH,2023.1,LIVIA DE LACERDA DE OLIVEIRA (30h),4M12 (28/03/2023 - 25/07/2023),1,5,LAB DE ANÁLISE SENSORIAL,PPGCF2878,899
LO,2023.1,LIVIA DE LACERDA DE OLIVEIRA (30h),4N12 (28/03/2023 - 25/07/2023),1,1,Laboratório de Met. Ativas Térreo ULEG,PPGCF3822,899
PB,2023.1,PATRICIA BORGES BOTELHO GAMBA (30h),5N34 (28/03/2023 - 25/07/2023),1,1,Laboratório de Met. Ativas Térreo ULEG,PPGCF3822,899
WM,2023.1,WILMA MARIA COELHO ARAUJO (30h),3T23 (28/03/2023 - 25/07/2023),1,1,a definir,PPGCF3822,899
EM,2023.1,ELISABETTA GIOCONDA IOLE GIOVANNA RECINE (60h),2N1234 (28/03/2023 - 25/07/2023),1,1,Laboratório de Met. Ativas Térreo ULEG,PPGCS2821,899
EM,2023.1,MARIA NATACHA TORAL BERTOLIN (60h),2N1234 (28/03/2023 - 25/07/2023),1,1,Laboratório de Met. Ativas Térreo ULEG,PPGCS2821,899
NM,2023.1,NATHALIA MARCOLINI PELUCIO PIZATO (60h),3T456  3N1 (28/03/2023 - 25/07/2023),1,1,BSA e HUB,PPGCS2821,899
VS,2023.1,VIVIAN SIQUEIRA SANTOS GONCALVES (60h),7M1234 (28/03/2023 - 25/07/2023),1,1,a definir,PPGCS2821,899
NH,2023.1,ELIANA DOS SANTOS LEANDRO (30h),2T23 (28/03/2023 - 25/07/2023),5,10,Sala de Reuniões 05,PPGCS2871,899
NH,2023.1,PATRICIA BORGES BOTELHO GAMBA (30h),2T12 (28/03/2023 - 25/07/2023),9,10,Laboratório de Met. Ativas 1º Andar ULEG,PPGCS2871,899
NH,2023.1,KENIA MARA BAIOCCHI DE CARVALHO (30h),2T12 (28/03/2023 - 25/07/2023),9,10,Laboratório de Met. Ativas 1º Andar ULEG,PPGCS2871,899
SC,2023.1,KENIA MARA BAIOCCHI DE CARVALHO (30h),2N12 (28/03/2023 - 25/07/2023),5,10,Laboratório de Met. Ativas 1º Andar ULEG,PPGCS2871,899
